title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
12 rounds 2: reloaded,Roel Reiné,WWE Studios,Randy Orton,Brian Markinson,Cindy Busby,95.0,Action Adventure,English,United States of America,4000000.0,,2013.0
nude for satan,Paolo Solvay,unknown,Rita Calderoni,Renato Lupi,Iolanda Mascitti,82.0,Horror Foreign,Italiano,Italy,,,1974.0
white fang,Lucio Fulci,Les Productions Fox Europa Oceania Produzioni Internazionali Cinematografiche In-Cine Compañía Industrial Cinematográfica,Franco Nero,Daniel Martín,John Steiner,102.0,Western Adventure Family,Italiano,France Italy Spain,14000000.0,34793160.0,1973.0
a.c.o.d.,Stu Zicherman,Black Bear Pictures,Adam Scott,Richard Jenkins,Catherine O'Hara,88.0,Comedy,English,United States of America,,175705.0,2013.0
ass backwards,Chris Nelson,Worldview Entertainment,June Diane Raphael,Casey Wilson,Vincent D'Onofrio,90.0,Adventure Comedy,English,United States of America,3000000.0,,2013.0
dollman vs. demonic toys,Charles Band,Full Moon Entertainment,Tim Thomerson,Tracy Scoggins,Melissa Behr,64.0,Horror Thriller Science Fiction Action Fantasy,English,United States of America,,,1993.0
dream machine,Lyman Dayton,unknown,Corey Haim,Brittney Lewis,Jeremy Slate,88.0,Action Comedy Crime Thriller,English,United States of America,,,1991.0
paranormal activity: the marked ones,Christopher B. Landon,Blumhouse Productions Room 101 Solana Films,Andrew Jacobs,Richard Cabral,Carlos Pratts,84.0,Horror Thriller,English,United States of America,5000000.0,86362372.0,2014.0
only lovers left alive,Jim Jarmusch,Pandora Film Neue Road Movies ARD/Degeto Film GmbH Recorded Picture Company (RPC) Snow Wolf Produktion Lago Film Faliro House Productions,Tom Hiddleston,Tilda Swinton,Mia Wasikowska,123.0,Drama Romance,Türkçe العربية English Français,United States of America United Kingdom Germany France Cyprus,7000000.0,7600000.0,2013.0
inn of evil,Masaki Kobayashi,Toho Company,Tatsuya Nakadai,Komaki Kurihara,Wakako Sakai,121.0,Crime Drama,日本語,Japan,,,1971.0
gold,Karl Hartl,Universum Film (UFA),Hans Albers,Brigitte Helm,Friedrich Kayssler,120.0,Crime Science Fiction,Deutsch,Germany,6500000.0,176048.0,1934.0
swing,Tony Gatlif,unknown,Oscar Copp,Lou Rech,Tchavolo Schmitt,90.0,Comedy Drama,Français,France Japan,,,2002.0
b.t.k.,Michael Feifer,North American Entertainment,Bob Arnold,Kane Hodder,Amy Lyndon,90.0,Drama Horror Thriller,English,United States of America,,,2008.0
short eyes,Robert M. Young,Harris / Fox Production,Bruce Davison,José Pérez,Nathan George,100.0,Drama,English,United States of America,,3921.0,1977.0
macgyver: trail to doomsday,Charles Correll,Gekko Film Paramount Network Television,Richard Dean Anderson,Beatie Edney,Peter Egan,93.0,Action Adventure,English Français,United States of America,,,1994.0
vegucated,Marisa Miller Wolfson,unknown,T. Colin Campbell,Brian Flegel,Joel Fuhrman,76.0,Documentary,English,United States of America,,,2011.0
serrallonga,Esteve Rovira,Oberón Cinematográfica TVE TV3,Núria Gago,David Selvas,Olalla Escribano,170.0,Crime History,ca,Spain,4500000.0,,2008.0
garm hava,M.S. Sathyu,Film Finance Corporation (FFC) Unit 3 mm,A.K. Hangal,Gita Siddharth,Jamal Hashmi,146.0,Drama,हिन्दी اردو,India,,,1973.0
ditirambo,Gonzalo Suárez,Hersua Interfilms,Gonzalo Suárez,Yelena Samarina,José María Prada,103.0,Mystery Comedy Drama,Español,Spain,,,1969.0
earth vs. the spider,Scott Ziehl,Columbia TriStar Home Video Creature Features Productions LLC,Dan Aykroyd,Devon Gummersall,Amelia Heinle,90.0,Horror Science Fiction,English,United States of America,,,2001.0
easy wheels,David O'Malley,New Star Entertainment,Paul Le Mat,Eileen Davidson,Marjorie Bransfield,94.0,Action Comedy,English,United States of America,,,1989.0
cold trail,Björn Br. Björnsson,Angel Films Sagafilm,Þröstur Leó Gunnarsson,Helgi Björnsson,Anita Briem,0.0,Drama Thriller,Íslenska,Iceland,,,2006.0
glasblåsarns barn,Anders Grönros,Audiovisuellt Produksjonsfond Birkeland Film Company Eurimages Mutter Media Nordic Screen Production AS Nordisk Film & TV Fond Orrefors Spice Svenska Filminstitutet TV 1000 Sverige Zentropa Entertainments,Pernilla August,Stellan Skarsgård,Oliver P. Peldius,110.0,Drama Family,svenska,Denmark Norway Sweden,,,1998.0
restless souls,Martin Schmidt,Zentropa Entertainments Scanbox Entertainment Wise Guy Productions,Andrea Vagn Jensen,Anne Birgitte Lind,Jakob Cedergren,94.0,Horror Drama,Dansk,Denmark,,,2005.0
hit man,George Armitage,Metro-Goldwyn-Mayer (MGM) Penelope Productions Inc.,Bernie Casey,Pam Grier,Lisa Moore,90.0,Action,English,United States of America,,,1972.0
the valley of gwangi,Jim O'Connolly,Warner Brothers/Seven Arts,James Franciscus,Gila Golan,Richard Carlson,96.0,Action Fantasy Science Fiction Thriller Western,English,United States of America,,,1969.0
voyage to the prehistoric planet,Curtis Harrington,Roger Corman Productions American-International Television (AIP-TV),Basil Rathbone,Faith Domergue,John Bix,78.0,Science Fiction,English,Soviet Union United States of America,,,1965.0
the lunchbox,Ritesh Batra,UTV Motion Pictures,Irrfan Khan,Nimrat Kaur,Nawazuddin Siddiqui,104.0,Drama Romance,English हिन्दी,India France Germany,1000000.0,4235151.0,2013.0
kauwboy,Boudewijn Koole,Waterland Film & TV,Rick Lens,Loek Peters,Susan Radder,81.0,Family,Nederlands,Netherlands,,,2012.0
liberty,Leo McCarey,Hal Roach Studios,Stan Laurel,Oliver Hardy,Sam Lufkin,20.0,Comedy,English,unknown,,,1929.0
the killings at outpost zeta,Allan Sandler Robert Emenegger,Sandler Institutional Films Sandler/Emenegger Productions,Gordon Devol,Jacqueline Ray,Jackson Bostwick,89.0,Horror Science Fiction Thriller,English,United States of America,,,1980.0
expect no mercy,Zale Dalen,Film One Productions,Billy Blanks,Jalal Merhi,Wolf Larson,91.0,Action Science Fiction,English,Canada,,,1995.0
the expert,Rick Avery,Warner Bros. Pictures,Jeff Speakman,James Brolin,Michael Shaner,92.0,Comedy Drama,English,United States of America,,,1995.0
the secret,Vincent Pérez,Prime Time,David Duchovny,Olivia Thirlby,Lili Taylor,92.0,Drama Romance,English,Canada,3500000.0,65600000.0,2007.0
stars,Konrad Wolf,DEFA Boyana Film,Sascha Kruscharska,Jürgen Frohriep,Erik S. Klein,92.0,Drama War,български език Deutsch ελληνικά Español,Germany Bulgaria,,,1959.0
lost in siberia,Ralf Huettner,CTB Film Company Getaway Pictures Jooyaa Filmproduktion Berlin,Joachim Król,Vladimir Burlakov,Julya Men,100.0,Comedy,Deutsch English Pусский,Germany Russia,,,2012.0
i know that voice,Lawrence Shapiro,Dundee Entertainment Record Farm Industries Cinovative,Kevin Conroy,Jim Cummings,Rachael MacFarlane,90.0,Documentary,English,Canada,,,2013.0
the fallen,Ari Taub,Tyscot Records Codeblack Films Manhaddon Entertainment Swirl Films Dreams On Screens,Maurizio Benazzo,Bob Brown,Emanuele Fortunati,112.0,Drama War,Polski,Germany Italy United States of America,,,2004.0
fade to black,Vernon Zimmerman,Leisure Investment Company Movie Ventures,Dennis Christopher,Tim Thomerson,Gwynne Gilford,102.0,Drama Horror Mystery Thriller,English,United States of America,,6032296.0,1980.0
yves saint laurent,Jalil Lespert,SND WY Productions Hérodiade Umedia Vértigo Films,Pierre Niney,Guillaume Gallienne,Nikolai Kinski,106.0,Drama,日本語 Français Pусский English العربية,France,12000000.0,21026290.0,2014.0
trader games,Fabrice Genestal,Versus Production Radio Télévision Belge Francophone (RTBF) Cine Nomine Caramel Film,Gilles Lellouche,Vahina Giocante,Charles Berling,85.0,Drama Thriller Foreign,Français,France,,,2010.0
summer things,Michel Blanc,Alia Films Dan Films Union Générale Cinématographique (UGC) France 2 Cinéma,Charlotte Rampling,Jacques Dutronc,Lou Doillon,103.0,Drama Comedy Romance,English Français Deutsch Italiano,Italy France United Kingdom,,8738101.0,2002.0
bad karma,John Hough,unknown,Patsy Kensit,Patrick Muldoon,Amy Locane,92.0,Thriller Horror,English,Ireland United States of America,,,2002.0
bad karma,Suri Krishnamma,Anchor Bay,Dominic Purcell,Ray Liotta,Andy McPhee,87.0,Thriller,English Français,Australia,,,2012.0
bandidos,Luis Estrada,Hesperia Films EPIC,Eduardo Toussaint,Jorge Poza,Alan Gutiérrez,95.0,Adventure,Español,Italy Spain,,,1991.0
the invisible woman,Ralph Fiennes,BBC Films Headline Pictures Magnolia Mae Films Taeoo Entertainment,Ralph Fiennes,Felicity Jones,Joanna Scanlan,111.0,Drama Romance,English,United Kingdom,269062.0,1234254.0,2013.0
hunting elephants,Reshef Levy,United King Films Bleiberg Entertainment,Moni Moshonov,Patrick Stewart,Sasson Gabai,107.0,Comedy Crime,Deutsch עִבְרִית English,Israel,2300000.0,4500000.0,2013.0
dragon ball z: battle of gods,Masahiro Hosoda,Twentieth Century Fox Film Corporation Toei Animation Yasahi-Mation Productions,Masako Nozawa,Toshio Furukawa,Kouichi Yamadera,85.0,Animation Action,English 日本語,Japan,,50353002.0,2013.0
the snitch cartel,Carlos Moreno,11:11 Mediaworks Itaca Films BN Films Onceonce Films,Juana Acosta,Manolo Cardona,Diego Cadavid,106.0,Drama Crime,English Español,Colombia Mexico United States of America,,,2012.0
underdogs,Juan José Campanella,100 Bares Ministerio de Cultura Instituto de Crédito Oficial (ICO) Televisión Federal (Telefe) 369 Productions Catmandu Branded Entertainment JEMPSA Plural - Jempsa Prana Animation Studios,Juan José Campanella,Diego Ramos,Pablo Rago,106.0,Animation Adventure Romance,Español English,Argentina Spain,22000000.0,24000000.0,2013.0
dirty movie,Christopher Meloni Jerry Daigle,National Lampoon Camelot Entertainment Group,Christopher Meloni,Diane Neal,Robert Klein,91.0,Comedy,English,United States of America,1150000.0,,2011.0
freezer,Mikael Salomon,Envision Media Arts,Dylan McDermott,Peter Facinelli,David McNally,88.0,Action Thriller,English,United States of America,,,2014.0
modern boy,Jung Ji-woo ,CJ Entertainment,Park Hae-il,Kim Hye-soo,Kim Nam-gil,121.0,Drama,한국어/조선말,South Korea,,,2008.0
caught,James F. Collier,World Wide Pictures (WWP),John Shepherd,Amerjit Deu,Alex Tetteh-Lartey,115.0,Action Crime Drama,English,United States of America,,,1987.0
the texican,Lesley Selander,Balcázar M. C. R. Productions,Audie Murphy,Broderick Crawford,Diana Lorys,81.0,Action Adventure Western,English,Spain United States of America,,,1966.0
the gilded lily,Wesley Ruggles,Paramount Pictures,Claudette Colbert,Fred MacMurray,Ray Milland,80.0,Comedy Romance,English,United States of America,,,1935.0
the bride comes home,Wesley Ruggles,Paramount Pictures,Claudette Colbert,Fred MacMurray,Robert Young,83.0,Comedy Romance,English,United States of America,,,1935.0
family honeymoon,Claude Binyon,Universal Pictures,Claudette Colbert,Fred MacMurray,Rita Johnson,90.0,Comedy,English,United States of America,,,1948.0
"like father, like son",Hirokazu Koreeda,Fuji Television Network GAGA,Masaharu Fukuyama,Yoko Maki,Lily Franky,121.0,Drama,日本語,Japan,,19978961.0,2013.0
the railway man,Jonathan Teplitzky,Archer Street Productions Lionsgate Pictures in Paradise Silver Reel Latitude Media Thai Occidental Productions,Jeremy Irvine,Colin Firth,Stellan Skarsgård,116.0,Drama History,English,Australia United Kingdom,18000000.0,22309223.0,2013.0
sand sharks,Mark Atkins,Rogue State Remember Dreaming Productions Little Dragon Productions,Corin Nemec,Brooke Hogan,Vanessa Evigan,87.0,Comedy Horror Science Fiction,English,United States of America,,,2011.0
massacre canyon,Fred F. Sears,Columbia Pictures Corporation,Philip Carey,Douglas Kennedy,Audrey Totter,66.0,Western,English,United States of America,,,1954.0
diana,Oliver Hirschbiegel,Ecosse Films Le Pacte Scope Pictures Film i Väst Filmgate Films,Naomi Watts,Naveen Andrews,Charles Edwards,113.0,Drama Romance,English,Sweden United Kingdom France Belgium,15000000.0,21766271.0,2013.0
the we and the i,Michel Gondry,Partizan Jouror Productions,Michael Brodie,Teresa Lynn,Laidychen Carrasco,103.0,Drama,English,United Kingdom United States of America,,,2012.0
we are what we are,Jim Mickle,Belladonna Productions,Bill Sage,Ambyr Childers,Julia Garner,105.0,Drama Horror Thriller,English,United States of America,,81381.0,2013.0
dragon ball z: lord slug,Mitsuo Hashimoto,Toei Animation,Toshio Furukawa,Mayumi Tanaka,Kenji Utsumi,43.0,Action Animation Adventure,English 日本語,Japan,,16400000.0,1991.0
forsaking all others,W.S. Van Dyke,Metro-Goldwyn-Mayer (MGM),Robert Montgomery,Joan Crawford,Clark Gable,84.0,Comedy Drama Romance,English,United States of America,420069.0,2199000.0,1934.0
the flesh merchant,W. Merle Connell,Sonney Amusement Enterprises Inc.,Joy Reynolds,Geri Moffatt,Marko Perri,60.0,Drama,English,United States of America,,,1956.0
child bride,Harry Revier,Astor Pictures Corp.,Shirley Mills,Bob Bollinger,Warner Richmond,62.0,Drama,English,United States of America,,,1938.0
magic town,William A. Wellman,RKO Radio Pictures,James Stewart,Jane Wyman,Kent Smith,103.0,Comedy Romance,English,United States of America,,,1947.0
grand isle,Mary Lambert,BondIt Saturn Films Jeff Rice Films Film Keyz Production Black Hangar Studios,Kelly McGillis,Jon DeVries,Adrian Pasdar,112.0,Thriller,English,United States of America,,5566.0,1991.0
river queen,Vincent Ward,Silverscreen Films,Samantha Morton,Kiefer Sutherland,Cliff Curtis,114.0,Adventure Drama War,English Deutsch,New Zealand United Kingdom,,,2005.0
resistance,Amit Gupta,Film Agency for Wales Big Rich Films Square One Entertainment,Michael Sheen,Iwan Rheon,Andrea Riseborough,92.0,War Drama Thriller,English,United Kingdom Germany,,449753.0,2011.0
"me, myself and mum",Guillaume Gallienne,Gaumont LGM Productions Rectangle Productions Gaumont Distribution France 3 Cinema,Guillaume Gallienne,Françoise Fabian,André Marcon,85.0,Comedy,Español Français English Deutsch,France,10735974.0,,2013.0
milius,Joey Figueroa Zak Knutson,Film4 Productions,John Milius,Steven Spielberg,George Lucas,103.0,Documentary,English,United States of America,,,2013.0
a soldier's plaything,Michael Curtiz,Warner Bros.,Ben Lyon,Harry Langdon,Lotti Loder,56.0,Comedy Drama Romance War,English,United States of America,,,1930.0
a time for killing,Phil Karlson Roger Corman,Columbia Pictures Corporation,Glenn Ford,George Hamilton,Inger Stevens,88.0,Western,English,United States of America,2000000.0,,1967.0
summer of '62,Mehdi Charef,K.G. Productions Pathé Battam Films Région Provence Côte d'Azur Agence Nationale pour la Cohésion Sociale et l'Egalité des Chances (ACSE) CNC Ministère de la culture Canal+ CinéCinéma F.D.A.T.I.C,Ali Hamada,Thomas Millet,Julien Amate,0.0,Drama,France,Algeria France,,502392.0,2007.0
close to leo,Christophe Honoré,M6 Métropole Télévision Image et Compagnie,Yaniss Lespert,Pierre Mignard,Marie Bunel,90.0,Drama,Français,France,,,2002.0
the geographer drank his globe away,Aleksandr Veledinskiy,Marmot-film,Konstantin Khabenskiy,Elena Lyadova,Aleksandr Robak,120.0,Drama,Pусский,Russia,,4037782.0,2013.0
screwed in tallinn,Tomas Alfredson,Sveriges Television,Robert Gustafsson,Jonas Inde,Johan Rheborg,60.0,Comedy,English Eesti svenska,Estonia Sweden,,,1999.0
comrade pedersen,Hans Petter Moland,Motlys Norsk Filminstitutt Sandrew Metronome Norge,Kristoffer Joner,Ane Dahl Torp,Anne Ryg,123.0,Drama,Norsk,Norway,,,2006.0
starz inside: fantastic flesh,Kevin VanHook,unknown,Howard Berger,Rob Bottin,Josh Brolin,60.0,Documentary Horror Science Fiction,English,United States of America,,,2008.0
fast food,Michael A. Simpson,unknown,Clark Brandon,Randal Patrick,Tracy Griffith,92.0,Comedy,English,unknown,,,1989.0
national lampoon's favorite deadly sins,Denis Leary David Jablin,Republic Pictures (II) Showtime Networks,Andrew Dice Clay,Denis Leary,Joe Mantegna,99.0,Comedy,English,United States of America,,,1995.0
the other shore,Timothy Wheeler,Ecole Georges Méliès,Diana Nyad,unknown,unknown,95.0,Animation,English,France,,,2013.0
chinese puzzle,Cédric Klapisch,Ce Qui Me Meut Opposite Field Pictures Compagnie Cinématographique La Panache Productions,Romain Duris,Audrey Tautou,Cécile de France,117.0,Comedy Drama Romance,Français English Español 广州话 / 廣州話 ,France,,16968297.0,2013.0
+1,Dennis Iliadis,Process Productions,Rhys Wakefield,Logan Miller,Ashley Grace,95.0,Thriller Science Fiction,English,United States of America,,,2013.0
waltz for monica,Per Fly,StellaNova Film,Edda Magnason,Sverrir Gudnason,Kjell Bergqvist,111.0,Music Drama,svenska,Sweden,,,2013.0
dragon ball: the path to power,Shigeyasu Yamauchi,Toei Animation,Bin Shimada,Daisuke Gouri,Naoki Tatsuta,74.0,Action Animation,日本語,Japan,,,1996.0
the raven,Ulli Lommel,Relativity Media Intrepid Pictures FilmNation Entertainment Galavis Film Pioneer Pictures Endgame Entertainment,Nola Roeper,Nicole Cooke,Jack Quinn,81.0,Horror Thriller,English,Hungary Serbia Spain United States of America,26000000.0,29657751.0,2006.0
the hire: the follow,Wong Kar-wai,Anonymous Content BMW Films,Clive Owen,Mickey Rourke,Adriana Lima,11.0,Action Mystery,English,United States of America,,,2001.0
there's only one sun,Wong Kar-wai,Jet Tone Films Anonymous Content,Amélie Daure,Gianpaolo Lupori,unknown,9.0,Drama Romance Science Fiction,France,Hong Kong United States of America,,,2007.0
honest man: the life of r. budd dwyer,James Dirschberger,unknown,R. Budd Dwyer,unknown,unknown,75.0,Documentary,English,unknown,,,2010.0
a turtle’s tale 2: sammy’s escape from paradise,Ben Stassen Vincent Kesteloot,Studio Canal Warner Bros. uFilm nWave Pictures,Kaitlyn Maher,Carter Hastings,Alan Shearman,92.0,Adventure Animation,English,France Belgium United States of America,,,2012.0
allotment wives,William Nigh,Monogram Pictures,Kay Francis,Paul Kelly,Otto Kruger,80.0,Drama Crime,English,United States of America,,,1945.0
dragon crusaders,Mark Atkins,The Global Asylum,Nia Ann,Jason Beeston,Carys Eleri,90.0,Fantasy Action Science Fiction,English,United States of America,,,2011.0
m for mother,Rasool Mollagholi Poor,unknown,Golshifteh Farahani,Hossein Yari,Jamshid Hashempour,113.0,Drama,fa,Iran,,,2006.0
rhino season,Bahman Ghobadi,Mij Film Co. BKM Film Elmalma Marka Iletisim,Behrouz Vossoughi,Monica Bellucci,Yılmaz Erdoğan,104.0,Drama,English فارسی Türkçe,Turkey Iraq,,,2012.0
the lizard,Kamal Tabrizi,unknown,Parvis Parastui,Bahram Ibrahimi,Shahrokh Foroutanian,115.0,Action Comedy Foreign,فارسی,Iran,,,2004.0
lovers and lollipops,Morris Engel Ruth Orkin,Spire Production Company,Lori March,Gerald S. O'Loughlin,Cathy Dunn,82.0,Romance Drama,English,United States of America,,,1956.0
