title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
anna karenina,Joe Wright,Universal Pictures Focus Features Working Title Films,Keira Knightley,Jude Law,Aaron Taylor-Johnson,130.0,Drama Romance,Pусский English,France United Kingdom,,68929150.0,2012.0
life of pi,Ang Lee,Ingenious Film Partners Ingenious Media Dune Entertainment Fox 2000 Pictures Big Screen Productions Haishang Films,Suraj Sharma,Irrfan Khan,Ayush Tandon,127.0,Adventure Drama Action,English Français हिन्दी 日本語 普通话 தமிழ்,United States of America Taiwan United Kingdom,120000000.0,609016565.0,2012.0
the saint in london,John Paddy Carstairs,RKO Radio Pictures,George Sanders,Sally Gray,David Burns,72.0,Mystery,English,United States of America,,,1939.0
the day,Douglas Aarniokoski,Preferred Content Faction M Guy A. Danella Productions,Shawn Ashmore,Ashley Bell,Michael Eklund,85.0,Action Drama Horror Science Fiction,English Deutsch,United States of America,,20502.0,2011.0
two days in april,Don Argott,25/7 Productions,Bruce Allen,Tom Condon,Chuck Cook,90.0,Documentary,English,United States of America,550000.0,,2007.0
the man with the iron fists,RZA,Arcade Pictures Iron Fists,Russell Crowe,Lucy Liu,Jamie Chung,96.0,Action,English,Hong Kong United States of America,15000000.0,15608545.0,2012.0
back to stay,Milagros Mumenthaler,Alina Film Ruda Cine Waterland Film RTS,María Canale,Martina Juncadella,Ailín Salas,95.0,Drama Comedy,Español,Argentina Switzerland,,,2011.0
gable: the king remembered,Pat Shields,Jack Haley Jr. Productions,Peter Lawford,Clark Gable,Andy Devine,65.0,Documentary,English,United States of America,,,1975.0
excision,Richard Bates Jr.,BXR Productions,AnnaLynne McCord,Traci Lords,Ariel Winter,81.0,Horror,English,United States of America,,,2012.0
the other son,Lorraine Lévy,France 3 Cinéma Cité-Films Rapsodie Production,Emmanuelle Devos,Jules Sitruk,Pascal Elbé,105.0,Drama,Français,France,,,2012.0
bait,Kimble Rendall,Pictures in Paradise Screen Australia Media Development Authority (MDA) Screen Queensland Bait Productions Story Bridge Films Blackmagic Design Films,Sharni Vinson,Phoebe Tonkin,Julian McMahon,93.0,Action Horror Thriller,English,Singapore Australia,30000000.0,32500000.0,2012.0
gallowwalkers,Andrew Goth,Boundless Pictures,Wesley Snipes,Riley Smith,Tanit Phoenix,90.0,Action Horror,English Français,United States of America,17000000.0,,2012.0
rosencrantz and guildenstern are undead,Jordan Galland,Off Hollywood Pictures,Jake Hoffman,Devon Aoki,Geneva Carr,89.0,Comedy Horror,English,United States of America,600000.0,,2009.0
mother knows best,Larry Shaw,Von Zerneck Sertner Films Hallmark Entertainment American Broadcasting Company (ABC),Joanna Kerns,Christine Elise,Grant Show,96.0,Drama Thriller TV Movie,English,United States of America,,,1997.0
wake in fright,Ted Kotcheff,Group W NLT,Gary Bond,Donald Pleasence,Chips Rafferty,114.0,Drama Thriller,English,Australia,,50394.0,1971.0
won't back down,Daniel Barnz,Gran Via Productions Walden Media Lemodeln Model & Talent Agency,Viola Davis,Maggie Gyllenhaal,Ving Rhames,121.0,Drama,English,United States of America,,5310554.0,2012.0
the bay,Barry Levinson,Automatik Entertainment Hydraulx Baltimore Pictures,Kristen Connolly,Will Rogers,Michael Beasley,84.0,Horror Science Fiction Thriller,English,United States of America,,30668.0,2012.0
union square,Nancy Savoca,unknown,Mira Sorvino,Michael Rispoli,Tammy Blanchard,80.0,Drama,English,United States of America,,,2011.0
the hypnotist,Lasse Hallström,Filmpool Nord Sonet Film Svensk Filmindustri (SF),Tobias Zilliacus,Mikael Persbrandt,Lena Olin,121.0,Crime Drama Thriller,Français Italiano svenska,Sweden,,,2012.0
student of the year,Karan Johar,Dharma Productions Red Chillies Entertainment,Sidharth Malhotra,Varun Dhawan,Alia Bhatt,145.0,Comedy Drama Music,हिन्दी,India,8391922.0,13749809.0,2012.0
"madrid, 1987",David Trueba,Buenavida Producciones,María Valverde,Ramon Fontserè,José Sacristán,104.0,Drama,Español,Spain,,,2011.0
single white female 2: the psycho,Keith Samples,3rd Street Pictures Third Street Pictures,Kristen Miller,Allison Lange,Brooke Burns,93.0,Thriller Drama,English,United States of America,2000000.0,,2005.0
one man's fate,Nyrki Tapiovaara Hugo Hytönen,Eloseppo,Gunnar Hiilloskorpi,Mirjami Kuosmanen,Hugo Hytönen,93.0,Drama,suomi,Finland,,,1940.0
the details,Jacob Aaron Estes,LD Entertainment Mark Gordon Productions,Tobey Maguire,Elizabeth Banks,Kerry Washington,96.0,Comedy Drama,English,United States of America,,63595.0,2012.0
jack & diane,Bradley Rust Gray,RCR Media Group,Juno Temple,Riley Keough,Kylie Minogue,110.0,Drama Horror Romance,English,United States of America,,,2012.0
a late quartet,Yaron Zilberman,Opening Night Productions,Philip Seymour Hoffman,Mark Ivanir,Catherine Keener,105.0,Music Drama,English,United States of America,,1562546.0,2012.0
vexille,Fumihiko Sori,Tokyo Broadcasting System (TBS) Avex Entertainment Shochiku Company Shogakukan Production Oxybot Yahoo Japan Shogakukan CCRE,Meisa Kuroki,Shosuke Tanihara,Yasuko Matsuyuki,109.0,Animation Science Fiction Action,日本語,Japan,,,2007.0
sleepless night,Frédéric Jardin,Procirep Canal+ Film Fund Luxembourg Centre National de la Cinématographie (CNC) Media Programme of the European Community Ciné+,Tomer Sisley,Julien Boisselier,JoeyStarr,98.0,Action Comedy Thriller Romance,Français,France,2500000.0,3358.0,2011.0
the age of innocence,Philip Moeller,RKO Radio Pictures,Irene Dunne,John Boles,Lionel Atwill,81.0,Drama Romance,English,United States of America,34000000.0,32255440.0,1934.0
atomic twister,Bill Corcoran,unknown,Sharon Lawrence,Mark-Paul Gosselaar,Carl Lewis,85.0,Action Drama Thriller,English,New Zealand,,,2002.0
bear with me,Paul Ziller,unknown,Kaitlyn Burke,Michael Ontkean,Helen Shaver,96.0,Family,English,unknown,,,2000.0
children of the living dead,Tor Ramsey,Westwood Artists International Inc.,Tom Savini,Damien Luvara,Jamie McCoy,90.0,Horror Thriller,English,United States of America,500.0,,2001.0
the lady,Luc Besson,Mars Distribution Left Bank Pictures Canal+ Backup Films France2 Cinéma France Télévision EuropaCorp. Coficup Siam Movies,Michelle Yeoh,David Thewlis,Jonathan Raggett,135.0,Drama,English ,France United Kingdom,,3759582.0,2011.0
the rutles 2: can't buy me lunch,Eric Idle,Broadway Video Above Average Productions Inc. Rutle,Eric Idle,Neil Innes,Ricky Fataar,56.0,Comedy Documentary Foreign,English,unknown,,,2002.0
fate of a man,Sergey Bondarchuk,Mosfilm,Sergey Bondarchuk,Zinaida Kirienko,Pavel Volkov,103.0,Drama War,Pусский,Russia,,,1959.0
all about actresses,Maïwenn,SND,Jeanne Balibar,Romane Bohringer,Julie Depardieu,105.0,Comedy Drama,Français,France,,,2009.0
goal! iii : taking on the world,Andrew Morahan,unknown,Kuno Becker,Leo Gregory,J. J. Feild,91.0,Drama,English,unknown,10000000.0,7600.0,2009.0
stolen,Simon West,Saturn Films Nu Image Films Millennium Films,Nicolas Cage,Malin Åkerman,Josh Lucas,96.0,Action Crime Drama Thriller,svenska English,United States of America,35000000.0,2106557.0,2012.0
amour,Michael Haneke,Les Films du Losange Wega Film X-Filme Creative Pool,Emmanuelle Riva,Jean-Louis Trintignant,Isabelle Huppert,127.0,Drama Romance,Français,France Austria Germany,8900000.0,29844753.0,2012.0
something's gonna live,Daniel Raim,Adama Films Spiderwood Productions,Robert F. Boyle,Henry Bumstead,Conrad L. Hall,80.0,Documentary,English,United States of America,,,2012.0
himizu,Sion Sono,GAGA Kodansha Studio Three,Shota Sometani,Fumi Nikaido,Tetsu Watanabe,129.0,Crime Drama,日本語,Japan,,,2011.0
brooklyn castle,Katie Dellamaggiore,Rescued Media,John Galvin,Elizabeth Vicary,Rochelle Ballantyne,101.0,Documentary,English,United States of America,,219407.0,2012.0
the well digger's daughter,Daniel Auteuil,TF1 Films Production Canal+ CinéCinéma Pathé A.S. Films Banque Postale Image 4 Région Provence-Alpes-Côte d'Azur Cinémage 5 Cofimage 22 Banque Populaire Images 11 Uni Étoile 8 Zack Films,Daniel Auteuil,Kad Merad,Sabine Azéma,107.0,Drama Romance,Français,France,,13194167.0,2011.0
the ambush: incident at blood pass,Hiroshi Inagaki,Toho Company Mifune Productions Co. Ltd.,Toshirō Mifune,Yûjirô Ishihara,Ruriko Asaoka,117.0,Action Drama Foreign,日本語,Japan,,,1970.0
jiang hu,Wong Ching-Po,China Star Entertainment Icon Pictures One Hundred Years of Film Company,Andy Lau,Jacky Cheung,Eric Tsang,85.0,Drama Crime Action,广州话 / 廣州話 普通话,Hong Kong,,,2004.0
i accuse,John Ketcham,"Corus Entertainment Rampage Entertainment Inc. Accusatory Productions Inc.,",Estella Warren,John Hannah,John Kapelos,0.0,Thriller,English,Canada,,,2003.0
death weekend,William Fruet,Canadian Film Development Corporation (CFDC) Quadrant Films DAL Arts Famous Players,Brenda Vaccaro,Don Stroud,Chuck Shamata,87.0,Horror Thriller,English,Canada,500000.0,,1976.0
h.p. lovecraft's the tomb,Ulli Lommel,unknown,Victoria Ullmann,Christian Behm,Gerard Griesbaum,81.0,Drama Horror Thriller,English,United States of America,,,2007.0
jackass 3.5,Jeff Tremaine,Paradise F.X. Corp.,Johnny Knoxville,Ryan Dunn,Dave England,85.0,Comedy Documentary Action,English,United States of America,,,2011.0
labor pains,Lara Shapiro,Grand Army Entertainment Plum Pictures Millennium Films Overnight Films Nu Image / Millennium Films Latitude Films,Lindsay Lohan,Luke Kirby,Chris Parnell,89.0,Comedy,English,United States of America,10000000.0,1895782.0,2009.0
cockneys vs zombies,Matthias Hoene,Tea Shop & Film Company,Michelle Ryan,Georgia King,Alan Ford,88.0,Comedy Horror,Český English Polski,United Kingdom,,,2012.0
28 hotel rooms,Matt Ross,Oscilloscope Laboratories,Chris Messina,Marin Ireland,Robert Deamer,82.0,Drama Romance,English,United States of America,,16017.0,2012.0
citadel,Ciaran Foy,Sigma Films Ltd. Irish Film Board Blinder Films,James Cosmo,Aneurin Barnard,Amy Shiels,85.0,Horror Drama Thriller,English Français Deutsch,Ireland United Kingdom,,,2012.0
dangerous liaisons,Hur Jin-Ho  ,Huaxia Film Distribution Company,Jang Dong-gun,Zhang Ziyi,Cecilia Cheung,110.0,Drama Romance,普通话,China Singapore South Korea,31000000.0,34670720.0,2012.0
blood tide,Richard Jefferies,Connaught International Athon,James Earl Jones,José Ferrer,Lila Kedrova,82.0,Adventure Horror Action Foreign,English,United Kingdom Greece,,,1982.0
the scorpion king 3: battle for redemption,Roel Reiné,"Alphaville Films Misher Films Universal 1440 Entertainment Sommers Company, The A Grand Elephant",Victor Webster,Bostin Christopher,Temuera Morrison,106.0,Action Fantasy Adventure,English,United States of America,5000000.0,,2012.0
wishmaster 2: evil never dies,Jack Sholder,Artisan Entertainment CTV International,Andrew Divoff,Paul Johansson,Holly Fields,96.0,Fantasy Horror,English,United States of America,2500000.0,,1999.0
indie game: the movie,Lisanne Pajot James Swirsky,BlinkWorks Media,Jonathan Blow,Phil Fish,Edmund McMillen,96.0,Documentary,English,Canada,,,2012.0
"batman: the dark knight returns, part 1",Jay Oliva,DC Comics Warner Bros. Animation Warner Premiere DC Entertainment,Peter Weller,Ariel Winter,David Selby,76.0,Action Animation,English Français,United States of America,3500000.0,,2012.0
capital,Costa-Gavras,France 2 Cinéma Centre National de la Cinématographie Cofinova 8 K.G Productions,Gad Elmaleh,Natacha Régnier,Gabriel Byrne,114.0,Drama,English Français,France,,,2012.0
beloved berlin wall,Peter Timm,Tradewind Pictures Relevant Film,Felicitas Woll,Maxim Mehmet,Anna Fischer,103.0,Drama Comedy,Deutsch,Germany,,,2009.0
meet monica velour,Keith Bearden,unknown,Kim Cattrall,Dustin Ingram,Brian Dennehy,98.0,Comedy Drama Romance,English,United States of America,5000000.0,31649.0,2010.0
thurgood,Michael Stevens,Cinema Gypsy Productions HBO Films The Stevens Company Ostar Productions The Annenberg Public Policy Center of the University of Pennsylvania,Laurence Fishburne,unknown,unknown,105.0,Drama,English,United States of America,,,2011.0
the conscientious objector,Terry Benedict,unknown,Desmond T. Doss,unknown,unknown,101.0,Documentary,English,unknown,,,2004.0
kill me please,Olias Barco,La Parti Productions OXB Productions Les Armateurs,Aurélien Recoing,Virginie Efira,Benoît Poelvoorde,95.0,Comedy,Français,France Belgium,,,2010.0
lincoln,Steven Spielberg,DreamWorks Amblin Entertainment Twentieth Century Fox Film Corporation Dune Entertainment The Kennedy/Marshall Company Participant Media Reliance Entertainment,Daniel Day-Lewis,Sally Field,David Strathairn,149.0,History Drama,English,India United States of America,65000000.0,275293450.0,2012.0
nature calls,Todd Rohal,Muskat Filmed Properties Troop 41 Productions,Patton Oswalt,Johnny Knoxville,Rob Riggle,79.0,Comedy,English,United States of America,,646.0,2012.0
babbitt,William Keighley,First National Pictures Warner Bros.,Aline MacMahon,Guy Kibbee,Claire Dodd,74.0,Drama,English,United States of America,,,1934.0
in their sleep,Caroline du Potet Éric du Potet,Delante Films,Anne Parillaud,Arthur Dupont,Thierry Frémont,79.0,Horror Thriller,Français,France,,,2010.0
requiem for a killer,Jérôme Le Gris,StudioCanal Rhône-Alpes Cinéma France 2 Cinéma Alter Films,Clovis Cornillac,Mélanie Laurent,Tchéky Karyo,91.0,Thriller,Français,France,,,2011.0
la bohème,King Vidor,Metro-Goldwyn-Mayer (MGM),Lillian Gish,John Gilbert,Renée Adorée,95.0,Romance Drama,italy,United States of America,,143247.0,1926.0
the caine mutiny court-martial,Robert Altman,Loveless Selsed House,Eric Bogosian,Jeff Daniels,Brad Davis,100.0,Drama War,English,United States of America,,,1988.0
vamps,Amy Heckerling,Lucky Monkey Pictures Red Hour Films,Alicia Silverstone,Krysten Ritter,Sigourney Weaver,93.0,Comedy Romance Horror,English,United States of America,16000000.0,,2012.0
cash on demand,Quentin Lawrence,Hammer Film Productions BLC Films Woodpecker Films,Peter Cushing,André Morell,Richard Vernon,84.0,Crime Drama,English,United Kingdom,,,1961.0
the moth diaries,Mary Harron,Irish Film Board,Sarah Bolger,Lily Cole,Sarah Gadon,85.0,Horror,English,Canada Ireland,,3838.0,2011.0
joe + belle,Veronica Kedar,unknown,Veronica Kedar,Sivan Levy,Romi Aboulafia,80.0,Romance Crime Drama Comedy,English Français עִבְרִית,Israel,28000.0,,2011.0
the invisible war,Kirby Dick,Canal+ Chain Camera Pictures ITVS Rise Films Girls' Club Entertainment Fork Films Cuomo Cole Productions,Kori Cioca,Jessica Hinves,Ariana Klay,93.0,Crime Drama History Documentary,English,United States of America,,66167.0,2012.0
omg: oh my god!,Umesh Shukla,Hari Om Entertainment,Paresh Rawal,Akshay Kumar,Mithun Chakraborty,125.0,Comedy Drama Fantasy,हिन्दी,India,2500000.0,19000000.0,2012.0
the strawberry statement,Stuart Hagmann,Metro-Goldwyn-Mayer (MGM),Bruce Davison,Kim Darby,Bud Cort,109.0,Drama Romance,English,United States of America,,,1970.0
the twilight saga: breaking dawn - part 2,Bill Condon,Summit Entertainment Sunswept Entertainment Temple Hill Entertainment,Kristen Stewart,Robert Pattinson,Taylor Lautner,115.0,Adventure Fantasy Drama Romance,English,United States of America,120000000.0,829000000.0,2012.0
the circle,Frank Borzage,Metro-Goldwyn-Mayer (MGM),Eleanor Boardman,Malcolm McGregor,Alec B. Francis,66.0,Comedy,English,United States of America,18000000.0,40651864.0,1925.0
a holiday engagement,Jim Fall,Johnson Production Group Tim Johnson Productions,Bonnie Somerville,Shelley Long,Jordan Bridges,92.0,TV Movie Comedy Romance,English,United States of America,,,2011.0
the tiger brigades,Jérôme Cornuau,Les Films Manuel Munz TPS Star TF1 International France 3 (FR 3) Région Ile-de-France France 2 (FR2) Gam Films,Clovis Cornillac,Diane Kruger,Edouard Baer,125.0,Action Adventure Crime,Français Pусский,France,,,2006.0
the year 01,Alain Resnais Jacques Doillon Jean Rouch,UZ Productions,Véronique Alain,Josiane Balasko,Georges Bernier,90.0,Comedy,Français,France,,,1973.0
walter,Stephen Frears,Central Independent Television,Ian McKellen,Barbara Jefford,Arthur Whybrow,70.0,Drama,English,United Kingdom,700000.0,,1982.0
10 years,Jamie Linden,Anchor Bay Films Temple Hill Entertainment Boss Media 33andOut Productions Iron Horse Entertainment (II),Kate Mara,Channing Tatum,Rosario Dawson,100.0,Comedy Drama,English,United States of America,,201146.0,2011.0
price check,Michael Walker,Dolly Hall Productions NYRA Productions,Parker Posey,Juan Luis Acevedo,Frank Amoruso,92.0,Drama Comedy,English,United States of America,,6240.0,2012.0
red dawn,Dan Bradley,Contrafilm FilmDistrict,Chris Hemsworth,Josh Hutcherson,Isabel Lucas,93.0,War Action Thriller Science Fiction,English 한국어/조선말,United States of America,65000000.0,44806783.0,2012.0
starry starry night,Tom Lin,Huayi Brothers Pictures Atom Cinema Tomson Films,Xu Jiao,Eric Lin Hui-Ming,René Liu,99.0,Drama Foreign,广州话 / 廣州話 普通话,Taiwan China Hong Kong,,4687.0,2011.0
rise of the guardians,Peter Ramsey,DreamWorks Animation,Chris Pine,Alec Baldwin,Jude Law,97.0,Fantasy Animation Family,Français English,United States of America,145000000.0,306941670.0,2012.0
the seafarers,Stanley Kubrick,"Seafarers International Union, Atlantic & Gulf Coast District, American Federation of Labor Lester Cooper Productions Pietrzak Filmways",Don Hollenbeck,unknown,unknown,29.0,Documentary,English,United States of America,,,1953.0
the counterfeiters of paris,Gilles Grangier,Compagnia Cinematografica Mondiale (CCM) Cité Films,Jean Gabin,Bernard Blier,Martine Carol,98.0,Crime Comedy,Français,France,,,1961.0
kabei: our mother,Yôji Yamada,Strand Releasing Asahi Broadcasting Shôchiku Eiga Tokyo FM Broadcasting Co. Yahoo Japan Eisei Gekijo TV Asahi Sumitomo Corporation The Yomiuri Shimbun Hakuhodo DY Media Partners,Mirai Shida,Tadanobu Asano,Chieko Baishô,133.0,Family Drama,日本語,Japan,,,2008.0
