title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
karthik calling karthik,Vijay Lalwani,Eros International Excel Entertainment,Farhan Akhtar,Deepika Padukone,Ram Kapoor,155.0,Romance Drama Thriller,हिन्दी Pусский,India,2800000.0,293500.0,2010.0
sex & drugs & rock & roll,Mat Whitecross,Prescience Film Fund UK Film Council,Andy Serkis,Tom Hughes,Olivia Williams,115.0,Drama,English,United Kingdom,2000000.0,,2010.0
last of the red hot lovers,Gene Saks,Paramount Pictures,Alan Arkin,Sally Kellerman,Paula Prentiss,98.0,Drama Comedy,English,United States of America,,,1972.0
against the current,Peter Callahan,Ambush Entertainment Ghost Robot,Joseph Fiennes,Samantha Sherman,Justin Kirk,98.0,Drama,English,United States of America,3000000.0,,2009.0
home for christmas,Bent Hamer,Pandora Filmproduktion Bulbul Films Filmimperiet Sverige,Nina Andresen Borud,Trond Fausa,Arianit Berisha,90.0,Comedy,English Français Norsk Srpski,Germany Norway Sweden,30000000.0,,2010.0
reverse,Borys Lankosz,"Zespól Filmowy ""Kadr"" Syrena Films Polish Film Institute Wytwórnia Filmów Dokumentalnych i Fabularnych (WFDiF)",Agata Buzek,Krystyna Janda,Marcin Dorociński,99.0,Comedy Drama Thriller Romance,Polski,Poland,,,2009.0
the verdict,Don Siegel,Warner Bros.,Sydney Greenstreet,Peter Lorre,Joan Lorring,86.0,Drama,English,United States of America,16000000.0,53977250.0,1946.0
pay or die!,Richard Wilson,Allied Artists Pictures,Ernest Borgnine,Zohra Lampert,Alan Austin,111.0,Crime,English,United States of America,,,1960.0
the passionate friends,David Lean,Cineguild,Ann Todd,Claude Rains,Trevor Howard,86.0,Drama Romance,English,United Kingdom,,,1949.0
men in war,Anthony Mann,Security Pictures,Robert Ryan,Aldo Ray,Robert Keith,102.0,Action Drama War,English,United States of America,,,1957.0
not forgotten,Dror Soref,Skyline Pictures,Simon Baker,Paz Vega,Michael DeLorenzo,100.0,Thriller,English,United States of America,,,2009.0
the brotherhood,Martin Ritt,Paramount Pictures Brotherhood Company,Kirk Douglas,Alex Cord,Irene Papas,96.0,Action Crime Drama Thriller,Italiano English,United States of America,,,1968.0
alone in the wilderness,Dick Proenneke Bob Swerer Jr. Bob Swerer Sr.,Bob Swerer Productions,Dick Proenneke,Bob Swerer Jr.,Wendy Ishii,57.0,Documentary History,English,United States of America,,,2004.0
bunny and the bull,Paul King,Warp X Wild Bunch Film4 Productions ITV Screen Yorkshire UK Film Council,Edward Hogg,Simon Farnaby,Verónica Echegui,101.0,Comedy Romance,English Español,United Kingdom,,81010.0,2009.0
beastly,Daniel Barnz,CBS Films Mel's Cite du Cinema Storefront Films,Alex Pettyfer,Vanessa Hudgens,Mary-Kate Olsen,86.0,Drama Fantasy Romance,English,United States of America,17000000.0,43165571.0,2011.0
get educated: paathshaala,Milind Ukey,Adlabs Films Ltd.,Shahid Kapoor,Nana Patekar,Ayesha Takia,0.0,Drama Foreign,हिन्दी,India,,,2010.0
august underground's mordum,Fred Vogel Jerami Cruise,Toetag Pictures,Fred Vogel,Cristie Whiles,Michael Todd Schneider,77.0,Horror,English,United States of America,300.0,,2003.0
love & other drugs,Edward Zwick,Bedford Falls Productions Dune Entertainment Regency Enterprises Fox 2000 Pictures Stuber Productions New Regency Pictures,Jake Gyllenhaal,Anne Hathaway,Oliver Platt,112.0,Drama Comedy Romance,English,United States of America,30000000.0,102820008.0,2010.0
the chronicles of narnia: the voyage of the dawn treader,Michael Apted,Dune Entertainment Fox 2000 Pictures Walden Media,Skandar Keynes,Georgie Henley,Simon Pegg,113.0,Adventure Family Fantasy,English,United States of America,155000000.0,415686217.0,2010.0
tiny furniture,Lena Dunham,Tiny Ponies,Lena Dunham,Laurie Simmons,Grace Dunham,99.0,Romance Comedy Drama,English,United States of America,65000.0,416498.0,2010.0
lovers of hate,Bryan Poyser,Invisible Kids Monofonus Press Preferred Content,Chris Doubek,Heather Kafka,Alex Karpovsky,93.0,Comedy,English,United States of America,,,2010.0
a high wind in jamaica,Alexander Mackendrick,Twentieth Century-Fox Productions,Anthony Quinn,James Coburn,Deborah Baxter,103.0,Action Drama,English,United Kingdom,,,1965.0
if i had a million,Ernst Lubitsch Norman Taurog Norman Z. McLeod H. Bruce Humberstone James Cruze Stephen Roberts William A. Seiter,Paramount Pictures,Gary Cooper,Charles Laughton,George Raft,88.0,Drama,English,United States of America,,,1932.0
killer mccoy,Roy Rowland,Metro-Goldwyn-Mayer,Mickey Rooney,Brian Donlevy,Ann Blyth,104.0,Drama,English,United States of America,,,1947.0
it lives again,Larry Cohen,Warner Bros. Larco Productions,Frederic Forrest,Kathleen Lloyd,John P. Ryan,91.0,Horror,English,United States of America,,,1978.0
the man i love,Raoul Walsh,Warner Bros.,Ida Lupino,Robert Alda,Andrea King,96.0,Drama,English,United States of America,,,1947.0
track of the cat,William A. Wellman,Wayne-Fellows Productions Warner Bros.,Robert Mitchum,Diana Lynn,Tab Hunter,102.0,Drama Action Western,English,United States of America,,,1954.0
intruder in the dust,Clarence Brown,Metro-Goldwyn-Mayer (MGM),David Brian,Claude Jarman Jr.,Juano Hernández,87.0,Drama,English,United States of America,,,1949.0
the tourist,Florian Henckel von Donnersmarck,Columbia Pictures Spyglass Entertainment Peninsula Films StudioCanal Sony Pictures Releasing GK Films Sony Pictures Worldwide Acquisitions (SPWA) Italian Tax Credit Birnbaum/Barber Cineroma SRL French Tax Credit,Johnny Depp,Angelina Jolie,Paul Bettany,103.0,Action Thriller Romance,English Français Italiano Pусский Español,United Kingdom United States of America France Italy,100000000.0,278731369.0,2010.0
chatroom,Hideo Nakata,Ruby Films,Aaron Taylor-Johnson,Imogen Poots,Matthew Beard,97.0,Drama Thriller,English,United Kingdom,,,2010.0
a man called peter,Henry Koster,Twentieth Century Fox Film Corporation Cinescope Productions,Richard Todd,Jean Peters,Marjorie Rambeau,119.0,Drama Family,English,United States of America,,,1955.0
the story of three loves,Vincente Minnelli Gottfried Reinhardt,Metro-Goldwyn-Mayer (MGM),James Mason,Moira Shearer,Agnes Moorehead,122.0,Romance,English,United States of America,,,1953.0
suck,Rob Stefaniuk,Capri Films Capri Vision Téléfilm Canada,Malcolm McDowell,Iggy Pop,Henry Rollins,91.0,Comedy Horror Music,English,Canada,,,2009.0
rare exports: a christmas tale,Jalmari Helander,Filmpool Nord Oscilloscope Laboratories Yleisradio (YLE) Cinet Kinology Pomor Film Agnès b. Productions Davaj Film FilmCamp,Per Christian Ellefsen,Jorma Tommila,Tommi Korpela,84.0,Fantasy,English suomi,Finland France Norway Sweden,1948000.0,,2010.0
13,Géla Babluani,Tax Credit Finance Oceana Media Finance Anchor Bay Films Barbarian Films Overnight Films Cinedigm Magnet Media Productions Magnet Media Group Red Dragon Productions Morabito Picture Company Number 13,Jason Statham,Alexander Skarsgård,Gaby Hoffmann,97.0,Drama Thriller,English,United States of America,,3317662.0,2010.0
the human experience,Charles Kinnane,unknown,Jeffrey Azize,Clifford Azize,Michael Campo,90.0,Documentary,English,unknown,,,2008.0
breaking the maya code,David Lebrun,NOVA ARTE Night Fire Films,Michael D. Coe,Ian Graham,Dr. Nikolai Grube,116.0,Documentary Mystery,English Français Deutsch,United States of America,1000000.0,,2008.0
triple agent,Éric Rohmer,Rezo Productions Alta Producción S.L. Unipersonal BIM Distribuzione Canal+ Cofimage 15 Compagnie Éric Rohmer (CER) Eurimages France 2 Cinéma Mentor Cinema Tornasol Films Wild Bunch,Serge Renko,Katerina Didaskalou,Cyrielle Clair,115.0,Action Thriller,Français Deutsch ελληνικά Pусский,France,,,2004.0
western,Manuel Poirier,Coop 99 Filmproduktion Komplizen Film Chouchkov Brothers KNM ZDF ARTE,Sergi López,Sacha Bourdo,Élisabeth Vitali,124.0,Drama Foreign Romance,Français,Germany Austria Bulgaria,1800000.0,,1997.0
doppelganger,Kiyoshi Kurosawa,Twins Japan Warner Bros. Sato Atsushi Towani Corp.,Koji Yakusho,Hiromi Nagasaku,Yūsuke Santamaria,107.0,Comedy Horror Science Fiction Thriller,日本語,Japan,,,2003.0
days and clouds,Silvio Soldini,Amka Films RTSI Televisione Svizzera,Margherita Buy,Antonio Albanese,Giuseppe Battiston,115.0,Drama,Italiano,Italy,,,2007.0
secret ceremony,Joseph Losey,Universal Pictures World Film Services,Elizabeth Taylor,Mia Farrow,Robert Mitchum,109.0,Drama Thriller,English,United Kingdom,3200000.0,,1968.0
buchanan rides alone,Budd Boetticher,Columbia Pictures Corporation,Randolph Scott,Craig Stevens,Barry Kelley,78.0,Action Western,English,United States of America,,,1958.0
cotton comes to harlem,Ossie Davis,Formosa Productions,Godfrey Cambridge,Raymond St. Jacques,Calvin Lockhart,97.0,Action Adventure,English,United States of America,1200000.0,,1970.0
dillinger is dead,Marco Ferreri,Ital-Noleggio Cinematografico Pegaso Cinematografica,Michel Piccoli,Anita Pallenberg,Gino Lavagetto,90.0,Drama Foreign,English,Italy,,,1969.0
the mirror,Jafar Panahi,Haunted Mirror,Mina Mohammad Khani,Aida Mohammadkhani,Kazem Mojdehi,95.0,Drama,فارسی,Iran,,,1997.0
the student prince in old heidelberg,Ernst Lubitsch,Metro-Goldwyn-Mayer (MGM),Ramon Novarro,Norma Shearer,Jean Hersholt,106.0,Drama Romance,English,United States of America,,,1928.0
illustrious corpses,Francesco Rosi,Les Productions Artistes Associés Produzioni Europee Associati (PEA),Lino Ventura,Marcel Bozzuffi,Paolo Bonacelli,120.0,Crime Foreign Mystery Thriller,Italiano,Italy France,,,1976.0
hands across the table,Mitchell Leisen,Paramount Pictures,Carole Lombard,Fred MacMurray,Ralph Bellamy,80.0,Comedy Drama Romance,English Español,United States of America,,,1935.0
nightfall,Jacques Tourneur,Copa Productions,Aldo Ray,Brian Keith,Anne Bancroft,78.0,Action Crime Thriller,English,United States of America,,,1957.0
le beau serge,Claude Chabrol,Ajym Films Coopérative Générale du Cinéma Français,Edmond Beauchamp,Gérard Blain,Jean-Claude Brialy,98.0,Drama,Français,France,,,1958.0
fate,Zeki Demirkubuz,Mavi Film,Zeynep Tokuş,Serdar Orçin,Engin Gunaydin,119.0,Drama,Türkçe,Turkey,,,2001.0
father of my children,Mia Hansen-Løve,Lighthouse Pictures,Louis-Do de Lencquesaing,Chiara Caselli,Alice de Lencquesaing,110.0,Drama,Français,France,,,2009.0
honey,Semih Kaplanoğlu,Filmstiftung Nordrhein-Westfalen Eurimages MEDIA Programme of the European Union ZDF/Arte Heimatfilm Kaplan Film,Alev Uçarer,Erdal Besikçioglu,Tülin Özen,103.0,Drama,Türkçe,France Germany Turkey,18000000.0,62646763.0,2010.0
seven invisible men,Šarūnas Bartas,Madragoa Filmes,Dmitriy Podnozov,Rita Klein,Aleksandre Saulov,119.0,Drama,Pусский,Lithuania Russia France Portugal Netherlands,,,2005.0
one fine spring day,Hur Jin-Ho  ,Sidus Cinema Service,Lee Young-ae,Yoo Ji-tae,Baek Seong-hee,106.0,Drama,한국어/조선말,South Korea,,,2001.0
the blossoming of maximo oliveros,Auraeus Solito,TLA Releasing Cinemalaya Foundation UFO Pictures [ph],Nathan Lopez,Soliman Cruz ,Neil Ryan Sese,100.0,Comedy Drama,tl,Philippines,,,2005.0
the outlaw and his wife,Victor Sjöström,Svenska Biografteatern AB,Victor Sjöström,Edith Erastoff,John Ekman,136.0,Drama,unknown,Sweden,,,1918.0
the silent world,Louis Malle Jacques-Yves Cousteau,Titanus FSJYC Production Requins Associés Société Filmad,Jacques-Yves Cousteau,unknown,unknown,86.0,Documentary,Français,France,,,1956.0
the four troublesome heads,Georges Méliès,Star-Film,Georges Méliès,unknown,unknown,1.0,Comedy Fantasy,unknown,France,,,1898.0
solo sunny,Wolfgang Kohlhaase Konrad Wolf,Künstlerische Arbeitsgruppe ''Babelsberg'' VEB DEFA-Studio für Spielfilme,Renate Krößner,Fred Düren,Ursula Braun,100.0,Music Drama,Deutsch,East Germany,,,1980.0
boy interrupted,Dana Heinz Perry,Perry Films,Evan Scott Perry,Dana Heinz Perry,Hart Perry,92.0,Documentary,English,United States of America,350000.0,,2009.0
caribe,Esteban Ramírez,Cinetel S.A.,Jorge Perugorría,Cuca Escribano,Maya Zapata,90.0,Drama,Español,Costa Rica,,,2004.0
rammbock: berlin undead,Marvin Kren,"ZDF ""Das Kleine Fernsehspiel"" Zweites Deutsches Fernsehen (ZDF)",Michael Fuith,Theo Trebs,Anka Graczyk,63.0,Horror Thriller,Deutsch,Germany Austria,,,2010.0
the human pyramid,Georges Méliès,Star-Film,Georges Méliès,Denise,Elola,1.0,Fantasy,unknown,France,,,1899.0
conversation piece,Luchino Visconti,Gaumont International Rusconi Film,Burt Lancaster,Helmut Berger,Silvana Mangano,121.0,Drama,English Italiano,France Italy,,,1974.0
hatchet ii,Adam Green,ArieScope Pictures Dark Sky Films,Danielle Harris,Kane Hodder,Parry Shen,89.0,Horror Comedy Thriller,English,United States of America,2500000.0,52604.0,2010.0
alabama's ghost,Fredric Hobbs,unknown,Christopher Brooks,Steven Kent Browne,E. Kerrigan Prescott,96.0,Horror Comedy,English,United States of America,,,1973.0
the master and margaret,Aleksandar Petrović,Euro International Film (EIA) Dunav Film,Ugo Tognazzi,Mimsy Farmer,Alain Cuny,95.0,Drama Fantasy Romance,Italiano Srpski,Serbia Italy,,,1972.0
all good things,Andrew Jarecki,The Weinstein Company,Ryan Gosling,Kirsten Dunst,Frank Langella,101.0,Drama Mystery Thriller Crime Romance,English,United States of America,,1754389.0,2010.0
night catches us,Tanya Hamilton,3 Arts Entertainment Wild Bunch Likely Story,Anthony Mackie,Kerry Washington,Wendell Pierce,90.0,Drama Romance,English,United States of America,,,2010.0
the interrogation,Jörn Donner,unknown,Minna Haapkylä,Kristiina Elstelä,Hannu-Pekka Björkman,100.0,Drama,suomi,Finland,,,2009.0
hôtel des invalides,Georges Franju,unknown,Michel Simon,unknown,unknown,23.0,Documentary,English,unknown,,,1952.0
shades of fern,František Vláčil,Filmové Studio Barrandov,Marek Probosz,Zbigniew Suszyński,Miroslav Machácek,90.0,Drama,Český,Czechoslovakia,,,1986.0
the sergeant,John Flynn,Warner Brothers/Seven Arts,Rod Steiger,John Phillip Law,Frank Latimore,108.0,Drama,English,United States of America,,,1968.0
different from the others,Richard Oswald,Richard-Oswald-Produktion,Conrad Veidt,Anita Berber,Magnus Hirschfeld,51.0,Drama,unknown,Germany,,,1919.0
stray dogs,Marzieh Makhmalbaf,Wild Bunch Makhmalbaf Productions,Kensho Ono,Mamoru Miyano,Kisho Taniyama,93.0,Drama,Japanese,Afghanistan France Iran,,,2004.0
saving shiloh,Sandy Tung,Utopia Pictures,Jason Dolley,Jordan Garrett,Scott Wilson,90.0,Family Drama,English,United States of America,,,2006.0
the last summer of la boyita,Julia Solomonoff,El Deseo Ibermedia Instituto Nacional de Cine y Artes Audiovisuales (INCAA) Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA) Lucky Monkey Pictures Epicentre Films Domenica Films Travesia Productions,Guadalupe Alonso,Nicolás Treise,Mirella Pascual,93.0,Drama,Español,Argentina France Spain,,,2009.0
pray the devil back to hell,Gini Reticker,Fork Films WNET/Thriteen,Janet Johnson Bryant,Etweda Cooper,Vaiba Flomo,72.0,Documentary,English,United States of America,,,2008.0
1944 the final defence,Åke Lindman,Åke Lindman Film-Productions,Rauno Ahonen,Johan Hallström,Mikko Bredenberg,117.0,War,suomi,Finland,,,2007.0
"tomorrow, when the war began",Stuart Beattie,Omnilab Media Ambience Entertainment,Caitlin Stasey,Rachel Hurd-Wood,Phoebe Tonkin,103.0,Action,English,Australia,27000000.0,16504936.0,2010.0
i love you too,Daina Reid,Roadshow Productions Princess Pictures,Brendan Cowell,Peter Helliar,Peter Dinklage,107.0,Comedy Drama Romance,English,Australia,6.0,,2010.0
frozen,Shivajee Chandrabhushan,Walt Disney Pictures Walt Disney Animation Studios,Danny Denzongpa,Aungchuk,Shakeel Khan,110.0,Drama,हिन्दी,United States of America,150000000.0,1274219009.0,2007.0
days of glory,Jacques Tourneur,RKO Radio Pictures,Gregory Peck,Tamara Toumanova,Hugo Haas,86.0,Drama Romance War,English,United States of America,,22963695.0,1944.0
true grit,Joel Coen Ethan Coen,Paramount Pictures Scott Rudin Productions Mike Zoss Productions Skydance Productions,Jeff Bridges,Matt Damon,Josh Brolin,110.0,Drama Adventure Western,English,United States of America,38000000.0,252276927.0,2010.0
tron: legacy,Joseph Kosinski,Walt Disney Pictures LivePlanet Prana Studios Sean Bailey Productions Revolution Sun Studios Kontsept Film Company,Garrett Hedlund,Jeff Bridges,Olivia Wilde,125.0,Adventure Action Science Fiction,English,United States of America,170000000.0,400062763.0,2010.0
another year,Mike Leigh,Film4 Thin Man Films,Jim Broadbent,Lesley Manville,Ruth Sheen,129.0,Comedy Drama,English,United Kingdom,8000000.0,18124262.0,2010.0
it's alive iii: island of the alive,Larry Cohen,Larco Productions,Michael Moriarty,Karen Black,Laurene Landon,95.0,Horror,English,United States of America,,,1987.0
forever amber,Otto Preminger,Twentieth Century Fox Film Corporation,Linda Darnell,Cornel Wilde,Richard Greene,138.0,Drama,English,United States of America,,,1947.0
billy the kid,Frank Borzage David Miller,Loew's Metro-Goldwyn-Mayer (MGM),Robert Taylor,Brian Donlevy,Gene Lockhart,94.0,Western,English,United States of America,,,1941.0
interrupted melody,Curtis Bernhardt,Metro-Goldwyn-Mayer (MGM),Glenn Ford,Eleanor Parker,Roger Moore,106.0,Drama Music,English Español,United States of America,,,1955.0
cooperstown,Charles Haid,Amblin Television,Alan Arkin,Hope Lange,Charles Haid,104.0,Drama,English,United States of America,,,1993.0
how do you know,James L. Brooks,Columbia Pictures Gracie Films Road Rebel,Reese Witherspoon,Paul Rudd,Owen Wilson,121.0,Comedy Drama Romance,English,United States of America,120000000.0,48668907.0,2010.0
barney's version,Richard J. Lewis,Serendipity Point Films,Paul Giamatti,Dustin Hoffman,Rosamund Pike,134.0,Comedy Drama,English,Canada Italy,30000000.0,8454301.0,2010.0
soo,Yôichi Sai,CJ Entertainment,Ji Jin-hee,Oh Man-seok,Kang Sung-yeon,122.0,Action Adventure Foreign,한국어/조선말,South Korea,,1275162.0,2007.0
