title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
the departed,Martin Scorsese,Vertigo Entertainment Media Asia Films Warner Bros. Initial Entertainment Group (IEG) Plan B Entertainment,Leonardo DiCaprio,Matt Damon,Jack Nicholson,151.0,Drama Thriller Crime,English 广州话 / 廣州話,Hong Kong United States of America,90000000.0,289847354.0,2006.0
the texas chainsaw massacre: the beginning,Jonathan Liebesman,New Line Cinema Next Entertainment Platinum Dunes Vortex/Henkel/Hooper Texas Chainsaw Productions,Jordana Brewster,Taylor Handley,Diora Baird,91.0,Horror,English,United States of America,16000000.0,107400000.0,2006.0
employee of the month,Greg Coolidge,Lionsgate,Dane Cook,Jessica Simpson,Dax Shepard,103.0,Comedy Romance,English Magyar,United States of America,12000000.0,38368909.0,2006.0
stormbreaker,Geoffrey Sax,"Isle of Man Film Weinstein Company, The Samuelson Productions",Alex Pettyfer,Sarah Bolger,Ewan McGregor,93.0,Adventure Action Family,English,Germany United Kingdom United States of America,40000000.0,23937870.0,2006.0
sirocco,Curtis Bernhardt,Columbia Pictures Santana Pictures Corporation,Humphrey Bogart,Märta Torén,Lee J. Cobb,98.0,Action Adventure Drama,العربية English,United States of America,,,1951.0
"hawaii, oslo",Erik Poppe,Paradox Spillefilm A/S,Trond Espen Seim,Jan Gunnar Røise,Evy Kasseth Røsten,125.0,Drama Foreign,Norsk,Denmark Norway Sweden,,,2004.0
dante's inferno,Harry Lachman,Fox Film Corporation,Spencer Tracy,Claire Trevor,Scotty Beckett,89.0,Drama,English,United States of America,,,1935.0
antibodies,Christian Alvart,Kinowelt Filmproduktion MedienKontor Movie GmbH,Wotan Wilke Möhring,André Hennicke,Heinz Hoenig,127.0,Thriller Crime Drama,Deutsch,Germany,1900000.0,,2005.0
dr. cyclops,Ernest B. Schoedsack,Paramount Pictures,Albert Dekker,Thomas Coley,Janice Logan,76.0,Adventure Horror Science Fiction,English,United States of America,,,1940.0
running with scissors,Ryan Murphy,TriStar Pictures,Annette Bening,Brian Cox,Joseph Cross,116.0,Drama Comedy,English,United States of America,12000000.0,6754898.0,2006.0
dillinger,Max Nosseck,King Brothers Productions,Edmund Lowe,Anne Jeffreys,Eduardo Ciannelli,70.0,Drama Action Thriller Crime,English,United States of America,1000000.0,2000000.0,1945.0
brute force,Jules Dassin,Mark Hellinger Productions Universal International Pictures (UI),Burt Lancaster,Hume Cronyn,Charles Bickford,98.0,Crime Drama,English,United States of America,,,1947.0
ellie parker,Scott Coffey,Strand Releasing,Naomi Watts,Scott Coffey,Jennifer Syme,95.0,Comedy Drama,English,United States of America,,,2005.0
the grudge 2,Takashi Shimizu,Columbia Pictures Corporation Ghost House Pictures Vertigo Entertainment,Sarah Michelle Gellar,Amber Tamblyn,Edison Chen,102.0,Horror Thriller,English 日本語 Pусский,United States of America,20000000.0,39143839.0,2006.0
man of the year,Barry Levinson,Universal Pictures Morgan Creek Productions,Robin Williams,Christopher Walken,Laura Linney,115.0,Comedy Drama Romance Thriller,English,United States of America,20000000.0,41237648.0,2006.0
the marine,John Bonito,Twentieth Century Fox Film Corporation Pacific Film and Television Commission WWE Studios,John Cena,Kelly Carlson,Robert Patrick,92.0,Action Adventure Drama Thriller,العربية English,United States of America,20000000.0,22165608.0,2006.0
infamous,Douglas McGrath,Killer Films Longfellow Pictures Warner Independent Pictures (WIP) Jack and Henry Productions Inc.,Sigourney Weaver,Toby Jones,Gwyneth Paltrow,110.0,Drama,English Deutsch,United States of America,13000000.0,1151330.0,2006.0
one night with the king,Michael O. Sajbel,Gener8Xion Entertainment,Tiffany Dupont,Peter O'Toole,Luke Goss,123.0,Drama,English,United States of America,20000000.0,13391174.0,2006.0
once in a lifetime: the extraordinary story of the new york cosmos,Paul Crowder John Dower,Passion Pictures Cactus Three ESPN Original Entertainment GreeneStreet Films BBC,Pelé,Franz Beckenbauer,Carlos Alberto,97.0,Documentary,English,United States of America United Kingdom,1000000.0,,2006.0
fellini's casanova,Federico Fellini,Produzioni Europee Associati (PEA) Fast Film,Donald Sutherland,Tina Aumont,Cicely Browne,155.0,Drama History Romance,Italiano,Italy United States of America,,,1976.0
the howards of virginia,Frank Lloyd,Columbia Pictures,Cary Grant,Martha Scott,Cedric Hardwicke,116.0,Drama History War,English,United States of America,,,1940.0
the last bolshevik,Chris Marker,Centre National de la Cinématographie Les Films de l'Astrophore,Aleksandr Medvedkin,Nikolai Izvolov,Léonor Graser,121.0,History Documentary Foreign,English Français Pусский,France,,,1993.0
chapayev,Sergei Vasilyev,Lenfilm Studio,Boris Babochkin,Leonid Kmit,Varvara Myasnikova,93.0,Comedy Drama History War,Pусский,Russia,,,1934.0
the elementary particles,Oskar Roehler,MOOVIE - the art of entertainment GmbH Medienfonds German Film Productions GmbH & Co. KG,Christian Ulmen,Moritz Bleibtreu,Martina Gedeck,105.0,Drama Romance,English Deutsch,Germany Ireland,6000000.0,,2006.0
jackpot,Pekka Karjalainen,Jackpot Films Oy,Heikki Silvennoinen,Timo Kahilainen,Heikki Vihinen,97.0,Comedy,suomi,Finland,,,2006.0
feast,John Gulager,Neo Art & Logic Dimension Films Maloof Motion Pictures,Balthazar Getty,Henry Rollins,Navi Rawat,95.0,Action Comedy Horror,English,United States of America,3200000.0,658573.0,2005.0
offside,Jafar Panahi,Jafar Panahi Film Productions,Sima Mobarak-Shahi,Shayesteh Irani,Ayda Sadeqi,93.0,Drama Comedy Foreign,فارسی,Iran,2500.0,,2006.0
offside,Jafar Panahi,Jafar Panahi Film Productions,Sima Mobarak-Shahi,Shayesteh Irani,Ayda Sadeqi,93.0,Drama Comedy Foreign,فارسی,Iran,2500.0,,2006.0
offside,Jafar Panahi,Jafar Panahi Film Productions,Sima Mobarak-Shahi,Shayesteh Irani,Ayda Sadeqi,93.0,Drama Comedy Foreign,فارسی,Iran,2500.0,,2006.0
offside,Jafar Panahi,Jafar Panahi Film Productions,Sima Mobarak-Shahi,Shayesteh Irani,Ayda Sadeqi,93.0,Drama Comedy Foreign,فارسی,Iran,2500.0,,2006.0
little children,Todd Field,New Line Cinema Standard Film Company Bona Fide Productions,Kate Winslet,Patrick Wilson,Jennifer Connelly,136.0,Romance Drama,English,United States of America,26000000.0,14821658.0,2006.0
deliver us from evil,Amy Berg,Disarming Films,Oliver O'Grady,Thomas P. Doyle,Pope Benedict XVI,101.0,Crime Documentary,English,United States of America,12000000.0,201275.0,2006.0
marie antoinette,W.S. Van Dyke,Metro-Goldwyn-Mayer (MGM),Norma Shearer,Tyrone Power,John Barrymore,149.0,Drama Romance,English Español,United States of America,40000000.0,60900000.0,1938.0
f.i.s.t.,Norman Jewison,United Artists chateau productions,Sylvester Stallone,Rod Steiger,Peter Boyle,145.0,Drama Action,English,United States of America,11.0,11.0,1978.0
facing the giants,Alex Kendrick,Destination Films,James Blackwell,Alex Kendrick,Shannen Fields,111.0,Drama,English,United States of America,100000.0,10178331.0,2006.0
broadway bill,Frank Capra,Columbia Pictures,Warner Baxter,Myrna Loy,Walter Connolly,104.0,Comedy Drama,English Français Español,United States of America,668900.0,1400000.0,1934.0
the last king of scotland,Kevin Macdonald,Fox Searchlight Pictures Cowboy Films DNA Films Scottish Screen UK Film Council Filmfour Slate Films Tatfilm,Forest Whitaker,James McAvoy,Simon McBurney,121.0,Drama,English Français Deutsch Kiswahili,United Kingdom Germany United States of America,6000000.0,48027970.0,2006.0
the u.s. vs. john lennon,David Leaf John Scheinfeld,Authorized Pictures,Stew Albert,Tariq Ali,Carl Bernstein,99.0,Documentary,English,United States of America,,,2006.0
shortbus,John Cameron Mitchell,Fortissimo Films Process Productions Q Television,Sook-Yin Lee,Paul Dawson,PJ DeBoy,101.0,Romance Drama Comedy,English,United States of America,2000000.0,5179037.0,2006.0
3 blind mice,Mathias Ledoux,unknown,Edward Furlong,Emilia Fox,Elsa Zylberstein,89.0,Crime Foreign Thriller,Español,United Kingdom,,,2003.0
children of men,Alfonso Cuarón,Universal Pictures Strike Entertainment Hit & Run Productions,Clive Owen,Michael Caine,Julianne Moore,109.0,Drama Action Thriller Science Fiction,English,United Kingdom United States of America,76000000.0,69959751.0,2006.0
the prestige,Christopher Nolan,Warner Bros. Touchstone Pictures Syncopy,Hugh Jackman,Christian Bale,Michael Caine,130.0,Drama Mystery Thriller,English,United States of America,40000000.0,109676311.0,2006.0
flags of our fathers,Clint Eastwood,DreamWorks SKG Amblin Entertainment Malpaso Productions Warner Bros.,Ryan Phillippe,Adam Beach,Jesse Bradford,132.0,War Drama History,English,United States of America,90000000.0,65900249.0,2006.0
flicka,Michael Mayer,Twentieth Century Fox Film Corporation Fox 2000 Pictures Zucker/Netter Productions,Tim McGraw,Maria Bello,Armie Hammer,95.0,Drama,English,United Kingdom United States of America,15000000.0,21000000.0,2006.0
sleeping dogs lie,Bobcat Goldthwait,HareBrained Pictures,Melinda Page Hamilton,Bryce Johnson,Geoff Pierson,87.0,Drama Comedy Romance,English,United States of America,,,2006.0
after five in the forest primeval,Hans-Christian Schmid,ARD,Franka Potente,Axel Milberg,Dagmar Manzel,99.0,Comedy Drama,Deutsch,Germany,,,1995.0
9th company,Fyodor Bondarchuk,Finnish Film Foundation Matila Röhr Productions (MRP) Yleisradio (YLE) Art Pictures Group Slovo Channel 1+1 Telekanal STS,Aleksey Chadov,Konstantin Kryukov,Ivan Kokorin,139.0,Drama History War Action,Pусский,Russia Ukraine Finland,9500000.0,24000000.0,2005.0
jade warrior,Antti-Jussi Annila,Arte Finnish Film Foundation Zweites Deutsches Fernsehen (ZDF) Yleisradio (YLE) Sandrew Metronome Distribution Blind Spot Pictures Oy Fu Works Troika Entertainment GmbH A-Film Distribution Film Tower Ming Productions,Tommi Eronen,Markku Peltola,Zhang Jingchu,110.0,Action Romance Adventure Thriller Fantasy,suomi 普通话 Pусский,China Estonia Finland Netherlands,,,2006.0
spies,Fritz Lang,Universum Film (UFA) Fritz Lang-Film,Rudolf Klein-Rogge,Willy Fritsch,Paul Hörbiger,145.0,Action Drama Thriller,unknown,Germany,,,1928.0
a guide to recognizing your saints,Dito Montiel,Original Media Belladonna Productions Xingu Films,Shia LaBeouf,Channing Tatum,Robert Downey Jr.,104.0,Crime Drama,Español English,United States of America,,516139.0,2006.0
azumi 2: death or love,Shusuke Kaneko,Nippon Herald Films TBS Shogakukan Toshiba Entertainment TOHO IMAGICA Tristone Entertainment,Aya Ueto,Yuma Ishigaki,Chiaki Kuriyama,108.0,Action,日本語 Português,Japan,,,2005.0
13 tzameti,Géla Babluani,Weltecho Solimane Productions,George Babluani,Aurélien Recoing,Pascal Bongard,93.0,Action Thriller,Français ქართული Deutsch,France,,767311.0,2005.0
saw iii,Darren Lynn Bousman,Lions Gate Films Twisted Pictures Evolution Entertainment,Tobin Bell,Shawnee Smith,Angus Macfadyen,108.0,Horror Thriller Crime,English,United States of America,10000000.0,163876815.0,2006.0
catch a fire,Phillip Noyce,Mirage Enterprises Studio Canal Working Title Films,Tim Robbins,Derek Luke,Bonnie Henna,101.0,Action Drama Thriller,Afrikaans English isiZulu,France United Kingdom United States of America South Africa,14000000.0,4291965.0,2006.0
death of a president,Gabriel Range,Borough Films Film4 Productions,Hend Ayoub,Becky Ann Baker,Brian Boland,97.0,Documentary Drama Science Fiction,English,United Kingdom,2000000.0,167000.0,2006.0
little secrets,Blair Treu,Samuel Goldwyn Films,Evan Rachel Wood,Michael Angarano,David Gallagher,96.0,Drama Family,English,United States of America,,,2001.0
the kaiser's lackey,Wolfgang Staudte,Deutsche Film (DEFA),Werner Peters,Paul Esser,Blandine Ebinger,109.0,History Drama Comedy,Deutsch,East Germany,,,1951.0
corto maltese in siberia,Pascal Morelli,Rai Cinema,Richard Berry,Patrick Bouchitey,Barbara Schulz,92.0,Drama Animation History Adventure,Français Español,Italy France,,1254978.0,2002.0
5 fingers,Joseph L. Mankiewicz,Twentieth Century Fox Film Corporation,James Mason,Danielle Darrieux,Michael Rennie,108.0,Drama,English,United States of America,,,1952.0
the butterfly effect 2,John R. Leonetti,New Line Cinema FilmEngine BenderSpink,Eric Lively,Erica Durance,Dustin Milligan,95.0,Drama Science Fiction Thriller,English,United States of America,6000000.0,,2006.0
the charge of the light brigade,Michael Curtiz,Warner Bros.,Errol Flynn,Olivia de Havilland,Patric Knowles,115.0,Action Adventure Drama War,English,United States of America,1200000.0,2736000.0,1936.0
platform,Jia Zhangke,Office Kitano Bandai Entertainment Inc. Hu Tong Communications Artcam International T-Mark,Zhao Tao,Hongwei Wang,Jing Dong Liang,150.0,Drama,普通话,China,65.0,,2000.0
lunacy,Jan Švankmajer,MEDIA Programme of the European Union Ceská Televize Athanor Barrandov Studios Ministry of Culture of the Slovak Republic The Czech Republic State Fund for Support and Development of Cinematography Eurimages Council of Europe,Pavel Liška,Jan Tříska,Anna Geislerová,118.0,Horror Comedy Foreign,Český,Czech Republic Slovakia,,,2005.0
flushed away,David Bowers Sam Fell,Aardman Animations DreamWorks Animation,Hugh Jackman,Kate Winslet,Ian McKellen,85.0,Adventure Animation Comedy Family,English,United Kingdom United States of America,149000000.0,64459316.0,2006.0
perfume: the story of a murderer,Tom Tykwer,Davis-Films Nouvelles Éditions de Films (NEF) Rising Star VIP Medienfonds 4 Ikiru Films Constantin Film Produktion Castelao Producciones,Ben Whishaw,Simon Chandler,David Calder,147.0,Crime Fantasy Drama,English,Spain Germany France,50000000.0,132180323.0,2006.0
arabesque,Stanley Donen,Universal Pictures Stanley Donen Films,Gregory Peck,Sophia Loren,Alan Badel,105.0,Action Adventure Thriller,English,United States of America,4800000.0,,1966.0
the santa clause 3: the escape clause,Michael Lembeck,Walt Disney Pictures Boxing Cat Films Outlaw Productions (I) Santa Frost Productions,Tim Allen,Elizabeth Mitchell,Eric Lloyd,98.0,Comedy Family Adventure,English,United States of America,12000000.0,84500122.0,2006.0
the long weekend,Pat Holden,Brightlight Pictures,Chris Klein,Brendan Fehr,Chandra West,85.0,Comedy Romance,English,Canada,,,2005.0
daddy long legs,Jean Negulesco,Twentieth Century Fox Film Corporation,Fred Astaire,Leslie Caron,Terry Moore,126.0,Drama Music Romance,English Deutsch,United States of America,,,1955.0
all the invisible children,Spike Lee Kátia Lund John Woo Emir Kusturica Mehdi Charef Jordan Scott Stefano Veneruso,MK Film Productions S.r.l.,Adama Bila,Elysée Rouamba,Rodrigue Ouattara,124.0,Drama,English  Italiano 普通话,France Italy,,,2005.0
ocean waves,Tomomi Mochizuki,Tokuma Shoten Studio Ghibli Nippon Television Network (NTV),Toshihiko Seki,Youko Sakamoto,Yuri Amano,76.0,Romance Animation Drama,日本語,Japan,,,1993.0
joe cocker - mad dogs & englishmen,Pierre Adidge,A&M Films Creative Film Associates,Joe Cocker,Leon Russell,Chris Stainton,117.0,Music Documentary,English,United States of America,,,1971.0
four daughters,Michael Curtiz,Warner Bros.,Claude Rains,Jeffrey Lynn,John Garfield,90.0,Drama Music Romance,English Français,United States of America,,861000.0,1938.0
arizona,Wesley Ruggles,Columbia Pictures,Jean Arthur,William Holden,Warren William,125.0,Western,English,United States of America,,,1940.0
the big city,Satyajit Ray,R.D.Banshal & Co.,Madhabi Mukherjee,Anil Chatterjee,Jaya Bachchan,131.0,Drama,বাংলা,India,,,1963.0
"the world, the flesh and the devil",Ranald MacDougall,HarBel Productions,Harry Belafonte,Inger Stevens,Mel Ferrer,95.0,Drama Science Fiction,Français English,United States of America,,,1959.0
mom and dad save the world,Greg Beeman,Mercury Home Box Office (HBO) Cinema Plus Douglas,Teri Garr,Jeffrey Jones,Jon Lovitz,88.0,Adventure Comedy Family Science Fiction,English,United States of America,14000000.0,2000000.0,1992.0
boynton beach club,Susan Seidelman,unknown,Brenda Vaccaro,Dyan Cannon,Joseph Bologna,105.0,Comedy Drama Romance,English,unknown,,,2005.0
farce of the penguins,Bob Saget,FOTP Productions,Samuel L. Jackson,Jim Belushi,Whoopi Goldberg,80.0,Comedy Documentary,English,United States of America,,,2006.0
emmet otter's jug-band christmas,Jim Henson,"Jim Henson Company, The",Jerry Nelson,Frank Oz,Marilyn Sokol,48.0,Drama Comedy Family,English,United States of America,,,1977.0
a good year,Ridley Scott,Fox 2000 Pictures Scott Free Productions,Russell Crowe,Marion Cotillard,Albert Finney,118.0,Comedy Drama Romance,English Français Pусский,United States of America,35000000.0,42064105.0,2006.0
dixie chicks: shut up and sing,Cecilia Peck Barbara Kopple,unknown,Natalie Maines,Emily Erwin,Martie Maguire,93.0,Documentary,English,United States of America,,,2006.0
vital,Shinya Tsukamoto,Kaijyu Theater,Tadanobu Asano,Nami Tsukamoto,Kiki,86.0,Drama Thriller Romance,日本語,Japan,,,2004.0
a foreign affair,Billy Wilder,Paramount Pictures,Jean Arthur,Marlene Dietrich,John Lund,116.0,Comedy Drama Romance,English Deutsch,United States of America,1500000.0,,1948.0
the return,Asif Kapadia,Rogue Pictures Intrepid Pictures Biscayne Pictures Raygun Productions Rosey Film Productions LLC,Adam Scott,Kate Beahan,Sarah Michelle Gellar,85.0,Drama Horror Thriller,English,United States of America,15000000.0,11992014.0,2006.0
for your consideration,Christopher Guest,Shangri-La Entertainment,Catherine O'Hara,Harry Shearer,Parker Posey,86.0,Comedy Drama,English,United States of America,12000000.0,5542025.0,2006.0
street fight,Marshall Curry,Sushi Film,Cory Booker,Spike Lee,Al Sharpton,83.0,Documentary,English,United States of America,60.0,,2005.0
